"in3d","V1","V2","V3"
0,-0.515747793271586,0.200261639355429,-0.737081466176278
0,0.624116491743925,0.921628324268568,1.1634702136752
0,-0.42870946227737,-0.497991466636225,-0.116940854198244
0,1.56810982149439,-2.50876507946101,-0.875904288784856
0,-2.07835505730917,0.320123531793722,-0.410234733203392
0,-0.194686025526042,0.535030062723496,-0.568034002014977
0,-0.542469359141534,-0.268270759675609,-0.528500099555273
0,-1.03788109002043,0.997240251359958,-0.730358987620071
0,0.272491470281183,0.699260577847555,-0.591757825992405
0,-0.346287571967695,-0.3377176132054,0.899646636188809
0,1.0419438181425,-0.501164985530298,-0.608697131468345
0,-0.00445838924924105,1.47539142465366,0.577288422124612
0,0.18445403351686,-0.946052779588038,-0.0574572808058353
0,-0.295429708785011,-0.494285031354686,0.23746657093413
0,1.93462196500292,1.35721998829764,1.71397710383056
0,-0.78151484599663,-0.449994775836241,0.04829386979011
0,1.30795261572199,1.85858100873626,1.08521050176885
0,0.606229204540747,-0.153035044969815,-0.860603000872299
0,1.53286638285115,0.0788355814124175,-0.484065694917775
0,-0.657540024137967,-0.589837273112763,0.242093985147063
0,-1.67120324521473,0.339434455993397,-1.94248587923429
0,-0.138797551591997,-0.0917191768456495,-0.511511256832596
0,-0.031762026486881,-0.278505631664156,-0.583735311417474
0,2.17450931347806,0.992585103828521,0.372518206516257
0,0.766845334491782,0.278612318578966,0.676549864293056
0,-0.202844962719707,-1.28627115244703,2.42625410800511
0,0.554962087472894,0.865131898661855,-3.13275997029466
0,-0.509193221711265,-0.143328219292305,1.15898909497484
0,-2.45830071697057,-0.88855179083584,1.47326302282859
0,1.55517297647886,0.588143974108282,-1.03935646420471
0,-1.13503492942253,-0.714864669014697,1.69770710657744
0,-0.295728858824094,0.168270751088385,0.223717281827741
0,0.0961222570870565,-0.459544169455718,-0.0670191546223007
0,-0.98806257472527,-1.02274096358944,-0.911494390849837
0,0.876239137395543,0.47354914428649,-1.75388018765028
0,-0.483320881490736,-0.370184261903514,0.854653792018991
0,-0.89368702841147,0.605792880900333,0.746562035277843
0,-0.0941784419662234,0.36240555086449,0.540295659518553
0,-0.395219580963854,-0.916638647034108,-0.0936935491480565
0,-0.900589384975363,-1.41488515408507,1.12935988612911
0,3.14616919362017,-0.999704851858586,-1.90089892470049
0,-0.596536560593168,0.534804241844216,0.28718967341802
0,-0.517426415831536,-0.365880023299958,-0.0316293082515665
0,0.486075442199574,0.745964020088818,-0.636639651268991
0,1.3860852285376,-1.62420111383664,-0.524390174386314
0,1.94837784697226,-0.196111575354931,0.338016216464182
0,0.0947666548505494,-1.70178810005813,-1.99706194944374
0,-0.335556360327854,0.127535177095651,1.42380600771464
0,-0.516814153993329,1.81375209823693,-0.646116229269825
0,1.340635286153,-1.36591144702396,-0.6184228871489
1,0.530415467105382,-1.31370362657476,0.107368760428508
1,-0.262004970772865,1.77952201670834,-0.206936786152713
0,-0.124804088536759,-0.00605401199352656,-0.184359499209678
0,1.64569015966476,0.754136620302562,-0.637103220910272
1,-1.09135783635334,-0.775879173704461,-0.130566155760535
0,-0.537996718097944,-0.288064033212877,-1.10905434021169
0,-3.54326204426991,-0.655963585547349,-0.542160964458969
0,1.20673565209176,0.655725350797028,0.63061517343117
0,-0.403430878380581,-0.995692762210506,1.80146341193692
0,0.136187892598004,1.11167817190166,0.444848697008849
0,0.546738203818982,-0.772283875727555,-0.592225498223654
0,-1.56953606186383,1.33254061044209,-0.565761048573906
1,-1.16703896325591,0.766460866064729,0.400616157415741
0,-0.980679485026515,1.15251222619117,0.787973333764186
0,-0.209299966043249,0.174713751467062,-0.235549107849052
1,-1.43788241804386,0.342283220806512,0.0463411433131426
0,0.11222256112628,-0.0422828288234038,0.148801977855117
0,-0.645833125088762,-1.65935647739973,-0.692727985738199
1,-0.209960568330405,1.74446205897894,0.0634474943900726
0,0.590218898119367,-0.705789166353254,-1.1340243490136
0,0.031054255536148,0.720661629303169,1.05227448091154
0,-1.11211738233307,-0.099154728567893,1.00816687826323
0,-0.190190078827551,-0.590535057421419,0.749613691982663
0,0.821455264103516,0.0268738332319753,-1.28141566985617
1,0.96510791966578,0.662759036912858,0.171319224296057
0,0.1723718814468,-0.627874335697569,-0.451119697783203
0,-1.2996122541012,0.825166620090434,-1.33356015325378
0,-1.84379698760936,0.969077806524301,0.803648131966971
1,-1.31306510124179,-0.640024242796881,0.297900098686678
0,0.24009616453253,0.510325962073549,-1.41322547498985
0,0.218983680446754,0.818736770996886,-1.11600042099228
0,-0.075428187079975,0.584492304721054,1.34183010405012
1,0.950566632577894,0.674040553139456,0.19127711095369
0,-0.253406353598417,-0.70314889384867,0.824094038323112
1,-1.05034437907175,0.897894902202617,-0.249287317536808
0,0.337811429012611,-0.335896384911403,1.04415831532313
0,-1.87240771173664,0.627423786348784,1.3659682731048
0,-1.28576317860531,0.372531885010657,-1.3619277510158
0,-1.81013063661545,-0.094171966534645,0.955266499258553
0,-1.76140072831958,1.58557820432357,1.15189295696693
1,-1.1297125453402,-0.536806470151365,-0.212205460140703
0,0.737089694162651,-0.899440979219337,0.405876160284329
1,-0.175556776563965,1.84016051719053,-0.109263806230019
0,-0.22053102590156,-0.110853250450682,1.28305327852379
0,-1.11831883414709,0.989216995399824,-1.43220145306925
0,1.73383734685143,-1.29054465766261,1.00979585810547
0,-0.528335164995958,-1.56381170825627,1.9314479857605
0,-0.380502785978164,0.512967064552546,-0.860585005590223
0,-0.872626111362447,-0.259715174746447,-1.53602638019172
0,-0.289495923454787,-0.0659509726295544,0.233570547415772
0,-0.859121120298302,1.95020912959939,0.905804313071
1,0.476611586735868,-1.64685151182212,0.205232304659536
0,1.17461153604334,0.091421037639676,1.86003991866928
0,1.84635046062898,1.2848081565323,-0.237072437593137
0,1.60664119793657,-0.286489516483925,0.464973903009157
0,0.349650206993075,-0.912757432237793,-0.182385595299928
0,-0.981334403155636,-0.147377736160092,-1.17148962167491
0,-0.642827009227829,-0.401353589949249,0.849797836023639
0,-0.11654910950379,0.435447201585494,-0.979880803464337
0,-1.15857722356958,0.265524893995329,0.687907650305279
0,0.9738150196043,1.09461894055512,0.960807524092992
1,-1.04023546539381,-1.1060582475809,-0.196270945897711
0,0.929262335816009,1.6579536384817,-0.427193366869189
0,1.25023887946295,0.530400594545901,0.484464091901304
0,0.336683937846256,-0.834547394594915,-0.168846500220958
0,-0.614164469594337,-0.826555839258723,1.50812939316209
1,0.46121452664465,-1.78451024940073,-0.0781399027379008
1,-1.23601823736215,0.569070002409097,0.0140917438114819
0,0.79956622742792,1.77790383956527,0.478642786962148
0,-0.178901479138194,0.165541010915727,1.17455839320848
0,-2.6107992038588,0.422336241248875,-0.664139053742173
0,1.59261840738715,0.90449080009998,-0.631908651005829
0,0.536959447582331,0.815017228507688,2.01121391390665
1,-0.396782317661294,-1.32451479772045,0.0356557502738062
0,0.298593320158184,-1.51205881539413,1.79233839513684
0,0.954980394237763,0.450290188650803,-1.10775444632869
0,0.665276026791622,0.604537081639761,1.47570556268303
0,0.338954312638005,0.68779243971087,0.88983142560478
1,-0.8484520479234,0.745500610322087,-0.0271955542499283
0,-0.500276403590998,0.776569662160318,1.43181241489586
0,-0.506385215926293,-0.823983583311993,-1.48565123055948
0,0.33920717032234,-0.878358754495674,-0.204941815934586
0,-2.21095242708474,0.962931119358673,0.957599199148719
0,0.615343191231513,-0.477827169203268,1.51259821551495
0,0.987756346616603,0.671458507774272,-0.436527042837898
0,0.699072416887721,-1.72471470963648,0.621778321812399
0,-0.455369300917827,1.28654253916991,-0.59081038326348
1,0.923904164232743,0.688398456772119,0.105520478193276
0,0.381500472893613,1.47734237837866,-1.19237869895508
0,-0.732323383684632,0.680915332540658,-0.163303527037617
0,-0.262097370104208,-1.14943840319,-0.516746951263799
1,1.15027670283784,-0.889293601384492,0.211209994168106
0,-0.300066255444278,0.276048512321224,-1.45205323791274
0,0.291582255160317,0.0260172096862437,0.889121850428511
0,-0.712148456364,0.546713272993013,-1.83954503756606
0,-0.77787138262048,0.298878117127701,0.647353150786975
0,0.396939479442932,-1.58735581065506,1.61369325970394
0,-1.23687224767742,-0.48033911621449,0.74475345506174
0,1.42056181220493,0.739340635846943,-0.982265984006323
0,-0.663148603171098,-0.710432302780432,0.181717684613864
0,0.364475442666241,-0.435989084083626,1.11007267027685
0,0.104753833663706,0.596196616253037,1.35658902612919
0,-0.421197737258854,1.68633360984535,-0.685974300130017
0,-0.0705948372847673,0.14821927697927,-1.31426265624356
0,-2.16300769130641,-0.278574162038721,-0.50376113335486
0,-0.997609679468368,1.84107302749556,-0.261695833329123
0,-0.114993189425207,-0.137675507491134,-0.289310004775994
0,-0.761154753578947,-1.79817708538116,-1.32804786331539
0,0.035114827369902,-1.4836451746825,-3.19431645459455
0,-1.09045138391139,-0.0843459916636577,-0.367727733756659
0,0.217736819875215,0.982283876308941,-1.53020418614207
0,-1.36512999406495,-3.08598888803765,0.201217330467846
0,-0.617520162732625,1.89220479500512,0.121677524767145
0,-0.303698132973575,-1.0342747381126,-1.12171287018084
0,0.369352864636897,-2.61637610790911,-0.671269981729981
0,-0.427758578768443,-0.855235349314344,1.39836053523817
0,0.533103014858357,-0.307173287095297,-0.426929003346535
0,0.0979135295261176,1.1937181885772,0.351018014050637
0,-2.16739146747513,-1.24431912657416,1.94238211142171
0,-0.0401036661699433,0.576014711814861,-0.642717361740847
0,-0.164384482917308,-0.82459611051634,0.743457713694761
0,1.03123817898875,-0.25010533903454,-0.359101435003577
0,-0.666285920644414,-0.162701014047636,0.506360954727817
0,-0.0643200599706018,-0.226905443201309,0.68942786921276
0,-0.857263723448098,0.691236848864938,1.11334239550498
0,0.765676810897696,-1.49176468265037,0.474468639238631
0,-0.372035490519389,1.87487469796143,-1.91035107070446
0,0.260417459022135,-0.455405317442793,1.3527599909249
0,-0.117937295778768,0.581549386242962,0.999331632303139
0,0.108765732313636,-0.27589586552378,-1.30929045599975
0,0.865842348998445,0.419181078548595,-0.410794296341904
0,-0.728210246730011,-0.382464289767611,2.07502626776865
0,1.11207012117454,1.77193433870891,-0.148817282148587
0,-0.763638918856436,-0.501993793622515,0.3001276748145
0,0.140939786155137,-0.493158312128245,-1.19958379935952
1,-0.705401589879287,0.936881922416932,0.00971443268976774
0,0.544660460209752,0.93137961052391,0.336715213270671
0,3.16416456412324,0.809595780941031,-1.62321168535777
1,0.951786648854983,1.41603849378493,-0.147519759244363
0,1.69513634100823,0.359513401705556,1.75503820116873
1,-0.870977790444814,-0.673735213545169,0.118304899607318
1,-0.0361196638614256,-1.5002393560203,0.178660965546696
0,1.28483087342594,0.134678474800196,-0.634282402719183
0,0.548424673479045,-1.13856413536532,-1.14153273075934
0,-0.85762745060618,0.210000816404213,-0.0271813321716664
0,0.57595630371104,-0.423058042160077,1.29602759465868
0,-0.0198100903940064,1.47410320628117,1.12173156755829
0,-0.963993586135305,2.57188490438708,-2.373886249831
0,-1.39353961963357,-1.4791719767902,0.645275693112927
0,-0.258178990581734,-0.15370697794368,0.24820330773281
0,0.168808831215372,-0.621204592552236,1.21683959698034
0,-0.417583654514692,-1.69665835992761,1.19109978987161
0,0.508136380978864,0.682035048946659,-0.115635922078811
0,0.767279710817925,2.25729698660426,-0.356213340810069
0,1.02529669786246,-1.19466005385605,-0.65539771618795
1,0.331021169921774,-1.08775006197553,-0.0877989780052944
1,1.49611951018617,-0.193491245660333,0.295274003160617
0,-0.00665365622068509,-0.0805641378039602,0.733558457505546
0,-0.549458414243334,0.840911554270056,-0.084649533364726
0,0.424166124652129,-0.686029709378982,-0.306111772621007
0,0.0918627561390833,-0.585011261962243,-0.431140726772984
0,-0.453002271263766,-0.732553208287693,-1.4216647307301
0,-1.32910460733053,-0.438721466352924,-2.05817419753616
1,1.28129159830704,-0.754965101705717,0.0559960586778331
0,-0.85281825870597,-0.386497170701321,0.588463154542291
0,-1.45677442732195,0.611409207066291,0.747119805422355
0,0.536080187642132,-1.3374572090003,1.24422616186474
1,0.480929173751148,-1.65122633742328,-0.156712604714961
0,0.433248896527416,-1.32835689454509,0.585717748271041
0,0.222833621167159,-1.83926396242647,0.454149769889662
0,-1.52780353268177,0.323524927259766,-0.729671285761585
0,-2.09467280986587,-0.805009203558194,0.48504048647474
0,-1.51320344650692,-0.964817796071901,0.412807261163467
0,0.541500811820042,-1.70328594610957,-1.61691750046241
0,-0.312303958472832,-0.489812787669883,-2.21988216552875
0,0.501095850600775,-0.58159395421209,0.164089501006357
0,-0.820366173945492,-0.191716956524876,-0.0211411531648323
0,0.361586080877671,-1.82593653626291,0.363901318402642
0,-0.43349684888448,-0.734797647841111,0.0318518438933564
0,0.229308978974125,-1.59400549704113,1.02940533351913
1,-1.59295187326252,-0.330642725553604,0.45001585769648
0,0.503675415591608,0.263496438693288,2.3557373044222
0,-0.944821096224225,-1.0352367788365,-0.711976718900044
0,1.37941381647567,-0.300323361086327,-0.680945753449096
0,0.796879208227703,0.381283919901649,-0.935022327131519
0,0.200237993569456,1.61080256231881,-1.95597447659357
1,-1.3736099650315,-0.449868601141914,-0.146405179270033
0,-1.54459019075271,-1.67380802409378,0.0980155079241169
0,0.0831642920164997,-1.33843490447794,-1.36727928630372
0,0.0449387138095408,0.552189048973402,0.405015291661772
0,1.22381114012318,-1.88044723262582,-0.0679932845802883
1,0.863403834017488,-0.976355899867661,-0.24645902979524
0,0.431728267773582,0.244668028229944,-0.897002991069453
0,1.08527912811659,1.10605683988226,-2.03371541696012
0,-0.361271009813719,0.747046495958998,-0.00263485500466748
0,0.385806662987232,0.796071718774868,1.90991635032542
0,0.877852606277844,0.136802382340401,-0.145194770880607
1,0.462249384492113,1.26326856673993,0.392645967203336
1,-0.867559780228609,1.21656333018121,0.0981875620809317
1,1.26841398984408,0.83546590220712,0.172492485672523
0,1.91239867201478,-1.33649739113564,-0.607822260795529
0,-0.783013410313446,-0.225222883795872,-0.919394242487823
0,2.20093552085257,0.253008737429442,-0.765110814992598
0,0.118609045345549,-1.35446852267333,-1.72632008919895
0,0.0264005241006042,0.367516602107689,0.0416838625804864
0,0.516765198001899,0.0733222290121088,0.534664630999833
0,-0.637860991836,0.657779637404811,1.48646482981499
0,1.10448833699356,0.123666026181341,-1.73146266264684
0,-1.42162654596689,-0.982008303608589,2.43031525544003
0,-0.514508278315436,-0.430999262674584,0.00247698289422983
0,0.582945316181317,1.34613079800665,0.574728063579515
0,-0.319788423969597,0.847748086573973,-1.25709878877892
0,-0.835880805851077,1.85462350039969,-0.301041291421292
0,1.40123453111176,-1.74776853560226,1.21392542332785
0,-0.167141449300947,-0.29475090497632,-0.308675131625259
0,-1.09459575757867,-0.11757878127067,1.21119916939634
0,0.16121311831535,0.00960944046019242,-0.609448739781216
0,1.44092014816139,1.42771544306152,-0.82737224326769
1,-0.746767798209619,-0.772718510824665,0.210944273711092
0,0.380387850705631,-0.771399566855755,1.22558924197977
1,0.81989608600219,0.69555250605259,-0.0706334739673166
0,0.580082122240958,-0.351347290639787,-0.715856044282257
0,-0.565349317601991,0.581013020683473,-0.570063985293225
0,-0.0281964082514542,-0.0837311731140517,0.0607372162775327
1,-1.13868610941817,0.187116878725018,-0.0692666455372531
0,-1.81679792585058,1.18823462328047,-0.655753582369376
0,-0.121830415485895,0.141186149670861,-0.280589976864005
0,1.40416335267038,-1.36771640343238,-0.923030314564481
0,2.17231578315547,-0.466433828211275,-0.254039894236854
0,0.511591162249395,0.11455230761127,-0.00899093134424555
0,-1.3032801856413,-1.23608287790927,-1.92869467252709
0,-0.655769297051013,0.336417124435942,-0.885606866333733
1,0.742346981885546,-1.43001438519553,-0.275183674504401
0,0.352458153356061,1.27908281681556,0.385277950890925
0,-2.30870622778695,0.00489251581408549,1.01823475373109
0,0.680750198831306,0.118522883060206,0.719003388712267
0,-0.187127830731367,-0.0122857241695952,-0.102928363539204
0,-1.59864789841604,-1.26239963157266,-1.52881818611662
0,-0.636935271551419,-0.995487532201203,-0.532272682398469
0,2.13854737430429,0.870093925787697,0.0975346333308546
0,0.0680570386443708,1.8611490004561,1.2209290357493
0,-1.3758960763184,-0.0620100925780937,0.58425286238085
0,2.24622332427502,0.362827138556397,-1.65077779260898
0,-0.376537510237989,0.760806815841503,-1.29530350451738
0,-0.131802170837369,0.0764831007529189,0.295000315441426
0,-0.555259409647505,-0.0936343712635057,1.35947956126711
0,0.218791726511616,1.79231011105199,0.927006508302088
0,0.505266755047208,-1.50910435538218,2.10107413107292
0,0.0460969332399001,-1.14132378055282,0.903335952532662
0,-1.88621511651,0.446090310146984,0.824652743649209
1,1.35636801780829,0.740143987303289,-0.307277743403736
0,-1.20786106237482,2.12533588629351,-0.295370683157203
0,2.33569367716517,-0.986629787756672,-1.12982310227774
0,-3.19148753826037,-0.862435247254706,0.295167832697087
1,-0.0184439201825322,-1.13044130133162,0.160949436212996
0,-0.434860781592318,-1.12628396436193,-0.878434871700892
0,0.0837532274075214,0.0674402374891783,-1.9177285184526
1,1.31569284673957,-0.630844507206009,-0.0113221598369453
0,-0.705931162904595,-1.57410134331112,0.937571285312226
0,0.0391828054814626,-0.0128583507012523,-1.09070680490186
1,-1.59072394209106,0.546673674331191,0.1406813786573
0,-0.316108422596811,1.26459880358569,0.652065066626223
0,-1.09104507816767,-0.323777749305372,1.58258308410642
0,1.63824400420454,-1.34543432357073,-0.648821194613084
0,-0.070340898584014,0.362938325930712,0.563817749117983
0,-1.4887482951955,-1.25328580638705,-0.586191358625488
0,0.423952150616197,0.817946501620592,0.373696007208402
0,0.806350418194458,-0.360119174466074,0.953093740803049
1,0.00101842038602752,1.76193160092784,-0.0894125856071964
0,-1.61569133209724,-0.981794262749444,-1.12620446211614
0,0.00644006558867711,-1.64473122645639,1.01222626829203
1,0.802986164069976,-0.753490482045347,0.168537968032981
1,1.27249448773176,0.943414814724283,0.121044512569393
0,-0.60539867040437,0.419132052352076,2.05434603654474
0,1.0406433296311,1.44434788906305,-0.626898205866136
0,-1.43979848136506,0.59575816473337,2.10723202284894
0,-1.42140614774598,-0.277204680759814,0.79273396784411
0,0.515172903439969,0.169327870015196,-0.660043571599205
0,-0.647155451027529,-1.70382171487754,0.9944914349626
0,-0.0330645975991908,0.185069756757394,-2.34356583645857
0,-0.0247750052023403,-0.657530278179539,-0.974718619984472
0,-0.525955112053001,1.69011826713759,-0.807507998703186
0,-1.56319135971591,-1.35086185141989,0.308910346303506
0,0.40189018404391,-0.647716413540287,2.16078482759301
1,-1.2899588344779,-1.00993529294494,-0.0556944919725891
0,-0.969109235811566,-0.421231010717423,-1.4373215299424
0,0.332702179115221,-0.0616747409877665,-1.82801517734365
0,-1.27598942073359,-0.69973661145765,1.24338804988516
0,-0.313300017794874,-0.115074342870467,0.618418939916434
0,-0.297831219811263,0.807912400474341,0.763357953568684
0,-1.97411699308853,0.165570871264639,0.42132424759822
0,-0.580289288076405,-0.549046798158584,-0.00596989798947213
0,0.0180052444581924,2.26650850558991,0.149965213361995
0,2.51375439872008,0.202550208420648,-0.104010305202103
0,0.438143611384523,0.825116448169445,1.53045118676669
0,1.1487201982623,-1.58966065903247,0.656369373573474
0,0.108584182861727,-0.0176205445252161,0.405019375239466
0,-0.295698941200352,0.32800091032529,-1.88713506846894
0,-0.8279942678446,0.906360608017758,-0.973441393000503
0,0.0308742698613232,-0.385575351146595,-0.111235864016986
0,-0.121278072667271,-0.653149613673688,-1.1449748195094
0,1.33438758865008,-1.13569640947679,-0.798258579579781
1,-1.39798213987105,-0.599965618008178,0.450043825900091
0,-0.706498799020097,-0.997923848911326,2.20687902482855
0,-0.058230025482494,-0.0469162821673074,2.17396223871291
0,2.4041487186774,1.24076398333953,-0.646722696592072
0,-0.141739631103099,0.024507848637868,-0.00794363770314081
0,0.522306897503177,3.03471676091423,2.48881959431407
0,0.265646242210918,0.00578257955624741,1.04152192244009
0,0.390519438022846,-0.0849573456958709,0.969143235855294
0,0.413776932303957,-1.15984066824697,-2.06776542580254
0,1.32588712386449,-1.54233600231718,0.819326510496883
0,-1.13976104050147,0.312022796713228,-0.825427127272307
0,-0.719571534630132,-0.293516847441154,-1.13694217805215
0,0.020916331875565,-0.475407390508293,-1.17584358198972
0,0.648392127785674,0.549771911917339,-0.528720414107546
0,-0.169423566576098,-0.118023786114851,-0.54844207359378
0,-1.02374044956624,-2.79458444709252,0.256151406614681
0,1.5342539509066,-0.750055451145661,2.2458676390718
0,-0.124451610097622,-0.91929410644872,1.50076752046691
1,1.25063523106337,0.454762764743367,0.344080781534993
0,-0.0669715968764039,-1.90734690970262,0.620495406432229
1,1.77603999305325,0.133161076264783,0.110125832911933
0,-0.285593048922604,0.110130524268534,-1.20265486185993
1,1.42516149757597,-0.270685350127018,0.00120990371894496
0,-1.0825048001363,0.00469168232020989,0.998635686055602
0,0.586629694052303,0.0122649173857484,-0.641741679947563
0,0.397789052132582,-1.39098613524662,-0.894025360520201
0,-0.438810836886871,-0.794147762930911,-1.75786969025952
1,-1.55596009353622,0.95574324033027,-0.15541280141764
0,-0.180741620372952,0.540207491637421,-0.762910696212357
0,2.4798306320025,0.354297530131859,-1.32741545256492
0,0.0577732832951768,0.493005416763757,0.777557596191953
0,-0.214639610824419,-0.850856267216543,0.212950324369552
1,0.858501986310532,-0.922310660517898,-0.244594996611566
0,1.78643954601285,0.0686178563845497,0.715016853837958
1,-0.0885715311745177,-1.06286747517584,-0.148055834574083
0,2.70870197129668,-0.167116974840393,1.31761614249235
0,-2.63795380497468,-1.80079174002314,1.07446964345571
1,-1.23401478001369,0.763164359756128,0.40865309959397
0,0.25551127461659,1.05602528727687,0.767238944366198
0,-0.644641561680715,0.0817835108917862,0.77444092700697
0,-0.509998924095836,0.38516168656529,0.660300137299837
1,1.58252330829921,-0.00886142127708367,-0.262834785673781
0,0.88005473681583,1.47482770453818,-0.735913769743996
0,0.742132885972218,0.105659602389521,1.27116747665024
1,-1.28217367793769,0.184238526077152,-0.336852313939151
0,-2.49361798828807,0.81779293339052,0.928310946270664
0,-0.795751829150827,0.677157176904704,0.51309862239904
0,0.579026323754424,-1.53880533741834,0.373207422945383
0,1.2419961487944,-0.696505623552875,-1.95866333029056
0,0.677364808118274,0.433829663512048,-0.620121460099708
0,-0.0371822346484337,-0.625729028198849,-0.384786795170766
0,0.351595649488653,-1.7250501408341,1.16137618982398
0,0.990103469143639,-0.0940253744250023,-0.538587855745966
0,0.888493895184139,0.460607512267158,0.406112764280833
1,-1.05647853872075,1.19574829164268,-0.145998403189568
0,0.809312786217361,0.539477911249486,-0.694635655938383
0,0.0378792760577632,0.838372934612927,-0.142400048131204
0,-0.416586149785394,-0.632271617781632,-1.83450777912329
0,-0.765356795078057,0.831511670065704,-0.934315088212789
0,0.301240527664386,1.5433873889385,1.42290041117892
0,0.31199291819701,-0.129615755743322,0.827578650131447
0,-0.410240914093619,0.180073879065679,0.294020045011391
0,-0.51373706757182,-0.0351634698415926,0.334221578326401
0,0.32810489569947,-0.775400157613772,0.566990895099217
0,0.21364107112716,-0.244175665946071,-0.808267811101994
1,0.947465804303006,0.542962139524954,-0.106808098752925
0,-0.255800761900946,0.0742048434609953,1.99571383742889
1,0.34018448409868,-1.39550334061215,-0.266777625346212
0,2.19280519812326,0.884465987184103,-1.38576306197847
0,-0.504306914198338,-0.0922496723375981,-1.25893433278409
0,0.4782791630231,-1.11241216599957,-0.52053731684798
1,1.12750208305858,0.588209779571744,0.0867080257138849
0,0.502437160187091,-1.83890806189235,-0.279170405782724
0,-0.405308838111682,-1.3410218772636,0.649513402212037
0,1.98820492536982,1.00595922475933,-0.966789863222151
0,0.0827509298866715,0.654263493513239,-0.711803152267829
0,-0.998657437393809,-0.442087734995609,0.556329871586331
0,-0.128214988729739,2.57843338232955,-1.10548178331547
0,-1.38334807511831,-1.75414968186216,0.253694184214951
0,0.338693393600298,-1.1459165891788,-1.96095540867708
0,-0.395843186411735,0.0229172738515425,0.741319399160667
0,0.330326682266415,-0.617943879365264,-0.515620979307362
0,-0.0284564220551868,-0.0161896178996927,1.09513318913554
1,-1.15070475026558,0.545806155491927,-0.248956201825983
0,-0.284381394970988,-0.495282489307079,-0.48676091065399
0,-0.698082917016805,-0.0710489752627446,0.789164810114862
0,0.0947742628807011,-0.452187805625437,0.404536995795282
0,-0.392362263507579,0.549200945492087,0.360215289781843
0,-0.590910151831717,0.642501798504596,2.45898465192304
0,-1.91953661533961,0.794665695489804,2.0987037010436
1,0.133354107249896,-1.22294145549578,-0.306013073246915
0,-0.936298044757306,0.645772714664842,-0.547978465549573
0,-0.110484805925262,-0.300191714198939,-1.29869572675074
0,1.45736974719784,0.61311310746604,0.902801902753106
0,1.15322702595428,0.413132184665098,0.486957890548458
1,0.125483605410223,1.37493952969218,0.401630035373043
